book_title,chapter_number,chapter_title,sentence_number,sentence_text
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,29,"¿Baka kaya naman ang mga larawan ng mga iba't ibang mga ""Nuestra Señora"" na nagsabit sa mga pader ang siyang ninilit sa mga dalagang iyong huwag umimic at magpakahinhing lubos, o dito'y talagang natatangi ang mga babae?"
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,30,"Ang tanging sumasalubong sa pagdating ng mga ginoong babae ay isang babaeng matandang pinsan ni kapitan Tiago, mukhang mabait at hindi magaling magwikang kastila."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,31,"Ang pinakaubod ng kanyang pagpapakitang loob at pakikipagkapuwa tao'y wala kung ang di mag-alay sa mga española ng tabako at hitso, at magpahalic ng kanyang kamay sa mga filipina, na ano pa't walang pinag-ibhan sa mga fraile."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,32,"Sa kawakasa'y nayamot ang abang matandang babae, kaya't sinamantala niya ang paglagapac ng isang pinggang nabasag upang lumabas na dalidali at nagbububulong:"
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,33,—¡Jesus!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,34,"¡Hintay kayo, mga indigno!"
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,35,At hindi na muling sumipot.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,36,Tungkol sa mga lalaki'y nangagkakainga'y ng kaunti.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,37,"Umaaticabong nangagsasalitaan ang ilang mga kadete; ngunit mahihina ang voces, sa isa sa mga suloc at manakanakang tinitingnan nila at itinuturo ng daliri ang ilang mga taong na sa salas, at silasila'y nangagtatawanang ga inililihim ng hindi naman; ang bilang kapalit nama'y ang dalawang extrangero na kapowa nakaputi ng pananamit, nangakatalikod kamay at di umiimic ay nangagpaparoo't paritong malalaki ang hacbang sa magkabikabilang dulo ng salas, tulad sa ginagawa ng mga naglalacbay-dagat sa ""kubierta"" ng isang sasacyan."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,38,"Ang masaya't mahalagang salitaa'y na sa isang pulutong na ang bumubuo'y dalawang fraile, dalawang paisano at isang militar na kanilang naliliguid ang isang maliit na mesang kinalalagyan ng mga botella ng alac at mga biskocho ingles."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,39,"Ang militar ay isang matandang teniente, matangkad, mabalasic ang pagmumukha, na ano pa't anaki'y isang Duque de Alba na napag-iwan sa eskalafon ng Guardia Civil."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,40,"Bahagya na siya nagsasalita, datapwat matigas at maicli ang pananalita."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,41,"—Ang isa sa mga fraile'y isang dominikong bata pa, maganda, malinis at maningning, na tulad sa kanyang salamin sa matang nakakabit sa tangkay na guinto, maaga ang pagka ugaling matanda: siya ang cura sa Binundoc at ng mga nakaraang tao'y naging katedratiko sa San Juan de Letran."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,42,"Siya'y balitang ""dialectiko"", kaya nga't ng mga panahong iyong nangangahas pa ang mga anak ni Guzmang makipagsumag sa paligsahan ng katalasan ng isip sa mga ""seglar"", hindi makuhang malito siya o mahuli kailan man ng magaling na ""argumentador"" na si B."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,43,"de Luna; itinutulad siya ng mga ""distingo"" ni Fr. Sibyla sa mangingisdang ibig humuli ng igat sa pamamag-itan ng silo."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,44,Hindi nagsasalita ang dominiko at tila mandin pinakatitimbang ang kanyang mga pananalita.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,45,"Baligtad ang isa namang fraile, na franciskano, totoong masalita at lalo ng mainam magkukumpas."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,46,"Baga man sumusungaw na ang mga uban sa kanyang balbas, wari'y nananatili ang lakas ng kanyang malusog na pangangatawan."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,47,"Ang mukha niyang maganda ang tabas, ang kanyang mga pagtinging nakalalaguim, ang kanyang malalapad na mga panga at batibot na pangangatawan ay nagbibigay anyo sa kanyang isang patricio romanong nagbalat kayo, at kahi't hindi sinasadya'y inyong magugunita yaong tatlong monjeng sinasabi ni Heine sa kanyang ""Dioses en el destierro"", na nagdaraang namamangka pagkahating gabi sa isang dagatan doon sa Tyrol, kung ""ekinoccio"" ng Septiembre, at sa tuwing dumaraa'y inilalagay ng abang mamamangka ang isang salaping pilac, malamig na kawangis ng ""hielo,"" na siyang sa kanya'y pumupuspos ng panglulumo."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,48,"Datapwat si Fray Damaso'y hindi mahiwagang gaya nila; siya'y masaya, at kung pabug-al bug-al ang kanyang voces sa pananalita, tulad sa isang taong kailan ma'y hindi naaalang-alang, palibhasa'y ipinalalagay na banal at wala ng gagaling pa sa kanyang sinasabi, kinakatkat ang saclap ng gayong ugali ng kanyang tawang masaya at bukas, at hangang sa napipilitan kang sa kanya'y ipatawad ang pagpapakita ng mga paang walang kalcetin at mga binting mabalahibo, na ikakikita ng maraming pagkabuhay ng isang Mendicta sa mga feria sa Kiapo."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,49,"Ang isa sa mga paisano'y isang taong malingguit, maitim ang balbas at walang ikinatatangi kung di ang ilong, na sa kalakha'y masasabing hindi kanya; ang isa, nama'y isang binatang kulay guinto ang buhok, na tila bagong dating dito sa Filipinas: ito ang masilacbong pinakikipagmatuwiranan ng franciskano."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,50,"—Makikita rin ninyo—ang sabi ng franciskano—pagka po kayo'y natirang ilang bowan dito, kayo'y maniniwala sa aking sinasabi: ¡iba ang mamahala ng bayan ng Madrid at iba, ang matira sa Filipinas!"
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,51,—Ngunit....
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,52,"—Ako, sa halimbawa—ang patuloy na pananalita ni Fr. Damaso, na lalong itinaas ang voces at ng di na makaimic ang kanyang kausap—ako'y mayroon na ritong dalawampo at tatlong taong saguing at ""morisketa"", makapagsasabi ako ng mapapaniwalaan tungkol sa bagay na iyan."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,53,"Howag kayong tumutol sa akin ng alinsunod sa mga karunungan at sa mabubuting pananalita, nakikilala ko ang ""indio""."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,54,"Acalain ninyong mula ng ako'y dumating sa lupaing ito'y ako'y iniukol na sa isang bayang maliit nga, ngunit totoong dumog sa pagsasaka."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,55,"Hindi ko pa nauunawang magaling ang wikang tagalog, gayon ma'y kinukumpisal ko na ang mga babae at nagkakawatasan kami, at lubhang pinakaibig nila ako, na ano pa't ng makaraan ang tatlong taon, ng ako'y ilipat sa ibang bayang lalong malaki, na walang namamahala dahil sa pagkamatay ng kurang ""indio"" roon, nangagsipanangis ang lahat ng babae, pinuspos ako ng mga handog, inihatid nila akong may kasamang musika...."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,56,—Datapwat iya'y nagpapakilala lamang....
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,57,—¡Hintay kayo!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,58,¡hintay kayo!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,59,¡howag naman sana kayong napakaningas!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,60,"Ang humalili sa akin ay hindi totoong nagtagal na gaya ko, at ng siya'y umalis ay lalo ng marami ang naghatid, lalo ng marami ang umiyac at lalo ng mainam ang musika, gayong siya'y lalo ng mainam mamalo at pinataas pa ang mga ""derechos ng parrokia"", hangang sa halos nag-ibayo ang laki."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,61,—Ngunit itutulot ninyo sa aking....
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,62,"—Hindi lamang iyan, natira ako sa bayang San Diegong dalawampong taon, may ilang bowan lamang ngayong aking.... iniwan (dito'y nagpakitang tila masama ang loob)."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,63,Hindi maikakait sa akin nino mang dalawampong tao'y mahiguit kay sa katatagan upang makilala ang isang bayan.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,64,"May anim na libo ang dami ng taong namamayan sa San Diego, at bawa't tagaroo'y nakikilala ko, na parang siya'y aking ipinanganac at pinasuso: nalalaman ko kung alin ang mga lisyang kaasalan nito, kung ano ang pinangangailangan niyon, kung sino ang nangingibig sa bawa't dalaga, kung ano anong mga pagkadupilas ang nangyari sa babaeng ito, kung sino ang tunay na ama ng batang inianac, at iba pa; palibhasa'y kinukumpisal ko ang kalahatlahatang taong-bayan; nangag-iingat ng mainam sila sa kanikanilang katungkulan."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,65,Magsabi kung nagsisinungaling ako si Santiagong siyang may ari nitong bahay; doo'y marami siyang mga lupa at doon kami naging magkaibigan.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,66,"Ngayo'y makikita ninyo kung ano ang ""indio""; ng ako'y umalis, bahagya na ako inihatid ng ilang mga matatandang babae at ilang ""hermano"" tercero, ¡gayong natira ako roong dalawampong taon!"
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,67,"Ngunit hindi ko mapagkuro kung ano ang kabagayan ng inyong mga sinabi sa pagkakaalis ng ""estanko ng tabako""—ang sagot ng may mapulang buhok na kausap, na kanyang sinamantala ang sandaling pagkatiguil dahil sa pag-inom ng franciskano ng isang kopita ng Jerez."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,68,Sa pangguiguilalas ng di ano lamang ni Fr. Damaso ay kaunti nang mabitiwan nito ang kopa.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,69,Sandaling tinitigan ang binata at:
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,70,—¿Paano?
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,71,¿paano?
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,72,—ang sinabi pagkatapos ng buong pagtataka.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,73,—Datapwat ¿mangyayari bagang hindi ninyo mapagwari iyang kasing liwanag ng ilaw?
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,74,"¿Hindi ba ninyo nakikita, anak ng Dios, na ang lahat ng ito'y nagpapatibay na totoo, na pawang kahalingan ang mga pagbabagong utos na ginagawa ng mga ministro?"
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,75,"Ngayo'y ang may pulang buhok naman ang natigagal, lalong ikinunot ng teniente ang kanyang mga kilay, iguinagalaw ang ulo ng taong bulilit na parang ipinahahalata niyang binibigyan niyang katuwiran o hindi si Fray Damaso."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,76,Nagcasiya na lamang ang dominiko sa pagtalikod sa kanilang lahat halos.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,77,—¿Inaacala baga ninyo ...?
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,78,"—ang sa kawakasa'y nagawang tanong ng buong katimpian ng binata, na tinititigan ng buong pagtataka ang fraile."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,79,—¿Na kung inaakala ko?
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,80,¡Sinasampalatayanan kong gaya ng pagsampalataya sa Evangelio!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,81,"¡Napaca ""indolente"" ang ""indio""!"
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,82,—¡Ah!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,83,"ipatawad po ninyong salabatin ko ang inyong pananalita—anang binata, na idinahan ang voces at inilapit ng kaunti ang kanyang upuan; sinabi po ninyo ang isang salita na totoong nakaakit sa aking magdilidili."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,84,"¡Tunay nga kayang katutubo ng mga dalisay na tagarito ang pagka ""indolente,"" o nangyayari ang sinasabi ng isang maglalacbay na taga ibang lupain, na tinatacpan natin ng pagka indolenteng ito ang ating sariling pagka indolente, ang pagkahuli natin sa pagsulong sa mga karunungan at ang ating paraan ng pamamahala sa lupaing nasasakupan?"
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,85,"Ang sinabi niya'y ukol sa mga ibang lupaing sakop, na ang mga nananahan doo'y pawang sa lahi ring iyan!..."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,86,—¡Oho!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,87,¡Mga kainguitan!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,88,"¡Itanong po ninyo kay ginoong Laruja na nakakikilala rin sa lupaing ito; itanong ninyo sa kanya kung may mga katulad ang kamangmangan at ang pagka ""indolente"" ng indio!"
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,89,"—Tunay nga—ang sagot naman ng bulilit na lalaking siyang binangguit—¡hindi po kayo makakakita sa alin mang panig ng daigdig ng hihiguit pa sa pagka indolente ng indio, sa alin mang panig ng daigdig!"
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,90,"—¡Ni iba pang lalong napakasama ng asal na pinagkaratihan, ni iba pang lalong hindi marunong kumilala ng utang na loob!"
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,91,—¡At ng ibang lalong masama ang turo!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,92,Nagpasimula ang binatang mapula ang buhok ng pagpapalingaplingap sa magkabikabila ng buong pag-aalap-ap.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,93,"—Mga ginoo—ang sinabing marahan—tila mandin tayo'y na sa bahay ng isang ""indio""."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,94,Ang mga ginoong dalagang iyan....
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,95,—¡Bah!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,96,huwag kayong napaka magugunigunihin!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,97,"Hindi ipinalalagay ni Santiagong siya'y ""indio,"" bukod sa roo'y hindi siya nahaharap, at...."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,98,¡kahi't nahaharap man siya!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,99,Iya'y mga kahalingan ng mga bagong dating.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,100,"Hayaan ninyong makaraan ang ilang bowan; magbabago kayong isipan pagka kayo'y nakapagmalimit sa maraming mga fiesta at ""bailujan"", nakatulog sa mga katre at nakakain ng maraming ""tinola""."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,101,"—Tinatawag po ba ninyong tinola ang bungang kahoy na kahawig ng ""loto"" na ... ganyan ... nakapagmamalimutin sa mga tao?"
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,102,—¡Ano bang loto ni loteria!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,103,—ang sagot ni pari Damasong nagtatawa;—nagsasalita kayo ng mga kahalingan.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,104,Ang tinola ay ang pinaghalong inahing manok at saka upo.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,105,¿Buhat pa kailan dumating kayo?
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,106,—Apat na araw—ang sagot ng binatang ga namumuhi na.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,107,—¿Naparito ba kayong may katungkulan?
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,108,—Hindi po; naparito ako sa aking sariling gugol upang mapagkilala ko ang lupaing ito.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,109,"—¡Aba, napakatangi namang ibon!"
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,110,"—ang saysay ni Fr. Damaso, na siya'y minamasdan ng buong pagtataka—¡Pumarito sa sariling gugol at sa mga kahalingan lamang!"
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,111,¡Cacaiba namang totoo!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,112,¡Ganyang karaming mga libro ... sukat na ang magkaroon ng dalawang daling noo....
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,113,Sa ganya'y maraming sumulat ng mga dakilang libro!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,114,¡Sukat na ang magkaroon ng dalawang daling noo....
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,115,"—Sinasabi ng ""kagalanggalang po ninyo"" (""Vuestra reverencia""), pari Damaso—ang biglang isinalabat ng dominiko na pinutol ang salitaan—na kayo'y nanahang dalawampong taon sa bayang San Diego at kayo umalis doon...."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,116,¿hindi po ba kinalulugdan ng inyong kagalangan ang bayang iyon?
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,117,Biglang nawala ang katowaan ni Fr. Damaso at tumiguil ng pagtatawa sa tanong na itong ang anyo'y totoong parang walang ano man at hindi sinasadya.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,118,Nagpatuloy ng pananalita ang dominiko ng anaki'y lalong nagwawalang bahala:
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,119,—Marahil nga'y nakapagpipighati ang iwan ang isang bayang kinatahanang dalawampong taon at napagkikilalang tulad sa habitong suot.
