book_title,chapter_number,chapter_title,sentence_number,sentence_text
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,27,"Halos puno ng tao ang salas: hiwalay ang mga lalaki sa mga babae, tulad sa mga sambahang catolico at sa mga sinagoga."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,28,"Ang mga babae ay ilang mga dalagang ang iba'y filipina at ang iba'y española: binubucsan nila ang bibig upang piguilin ang isang hicab; ngunit pagdaca'y tinatacpan nila ng kanilang mga abanico; bahagya na nangagbubulungan ng ilang mga pananalita; ano mang pag-uusap na ipinagsusumalang pasimulan, pagdaca'y naluluoy sa ilang putol-putol na sabi; katulad niyang mga ingay na nariringig kung gabi sa isang bahay, mga ingay na gawa ng mga daga at ng mga butiki."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,29,"¿Baka kaya naman ang mga larawan ng mga iba't ibang mga ""Nuestra Señora"" na nagsabit sa mga pader ang siyang ninilit sa mga dalagang iyong huwag umimic at magpacahinhing lubos, o dito'y talagang natatangi ang mga babae?"
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,30,"Ang tanging sumasalubong sa pagdating ng mga ginoong babae ay isang babaeng matandang pinsan ni capitan Tiago, mukhang mabait at hindi magaling magwicang kastila."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,31,"Ang pinacaubod ng canyang pagpapakitang loob at pakikipagcapuwa tao'y wala kung ang di mag-alay sa mga española ng tabaco at hitso, at magpahalic ng canyang kamay sa mga filipina, na ano pa't walang pinag-ibhan sa mga fraile."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,32,"Sa cawacasa'y nayamot ang abang matandang babae, kaya't sinamantala niya ang paglagapac ng isang pinggang nabasag upang lumabas na dalidali at nagbububulong:"
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,33,—¡Jesus!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,34,"¡Hintay kayo, mga indigno!"
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,35,At hindi na muling sumipot.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,36,Tungkol sa mga lalaki'y nangagcacainga'y ng caunti.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,37,"Umaaticabong nangagsasalitaan ang ilang mga cadete; ngunit mahihina ang voces, sa isa sa mga suloc at manacanacang tinitingnan nila at itinuturo ng daliri ang ilang mga taong na sa salas, at silasila'y nangagtatawanang ga inililihim ng hindi naman; ang bilang capalit nama'y ang dalawang extrangero na capowa nacaputi ng pananamit, nangacatalicod kamay at di umiimic ay nangagpaparoo't paritong malalaki ang hacbang sa magcabicabilang dulo ng salas, tulad sa ginagawa ng mga naglalacbay-dagat sa ""cubierta"" ng isang sasacyan."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,38,"Ang masaya't mahalagang salitaa'y na sa isang pulutong na ang bumubuo'y dalawang fraile, dalawang paisano at isang militar na kanilang naliliguid ang isang maliit na mesang kinalalagyan ng mga botella ng alac at mga biscocho ingles."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,39,"Ang militar ay isang matandang teniente, matangcad, mabalasic ang pagmumukha, na ano pa't anaki'y isang Duque de Alba na napag-iwan sa escalafon ng Guardia Civil."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,40,"Bahagya na siya nagsasalita, datapwat matigas at maicli ang pananalita."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,41,"—Ang isa sa mga fraile'y isang dominicong bata pa, maganda, malinis at maningning, na tulad sa canyang salamin sa matang nacacabit sa tangcay na guinto, maaga ang pagka ugaling matanda: siya ang cura sa Binundoc at ng mga nacaraang tao'y naging catedratico sa San Juan de Letran."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,42,"Siya'y balitang ""dialectico"", kaya nga't ng mga panahong iyong nangangahas pa ang mga anak ni Guzmang makipagsumag sa paligsahan ng catalasan ng isip sa mga ""seglar"", hindi macuhang malito siya o mahuli kailan man ng magaling na ""argumentador"" na si B."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,43,"de Luna; itinutulad siya ng mga ""distingo"" ni Fr. Sibyla sa mangingisdang ibig humuli ng igat sa pamamag-itan ng silo."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,44,Hindi nagsasalita ang dominico at tila mandin pinacatitimbang ang canyang mga pananalita.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,45,"Baligtad ang isa namang fraile, na franciscano, totoong masalita at lalo ng mainam magcucumpas."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,46,"Baga man sumusungaw na ang mga uban sa canyang balbas, wari'y nananatili ang lacas ng canyang malusog na pangangatawan."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,47,"Ang mukha niyang maganda ang tabas, ang canyang mga pagtinging nacalalaguim, ang canyang malalapad na mga panga at batibot na pangangatawan ay nagbibigay anyo sa canyang isang patricio romanong nagbalat kayo, at kahi't hindi sinasadya'y inyong magugunita yaong tatlong monjeng sinasabi ni Heine sa canyang ""Dioses en el destierro"", na nagdaraang namamangca pagkahating gabi sa isang dagatan doon sa Tyrol, kung ""equinoccio"" ng Septiembre, at sa tuwing dumaraa'y inilalagay ng abang mamamangca ang isang salaping pilac, malamig na cawangis ng ""hielo,"" na siyang sa kanya'y pumupuspos ng panglulumo."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,48,"Datapwat si Fray Damaso'y hindi mahiwagang gaya nila; siya'y masaya, at kung pabug-al bug-al ang canyang voces sa pananalita, tulad sa isang taong kailan ma'y hindi naaalang-alang, palibhasa'y ipinalalagay na banal at wala ng gagaling pa sa canyang sinasabi, kinacatcat ang saclap ng gayong ugali ng canyang tawang masaya at bucas, at hangang sa napipilitan cang sa kanya'y ipatawad ang pagpapakita ng mga paang walang calcetin at mga binting mabalahibo, na icakikita ng maraming pagkabuhay ng isang Mendicta sa mga feria sa Kiapo."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,49,"Ang isa sa mga paisano'y isang taong malingguit, maitim ang balbas at walang ikinatatangi kung di ang ilong, na sa calakha'y masasabing hindi kanya; ang isa, nama'y isang binatang culay guinto ang buhoc, na tila bagong dating dito sa Filipinas: ito ang masilacbong pinakikipagmatuwiranan ng franciscano."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,50,"—Makikita rin ninyo—ang sabi ng franciscano—pagka po kayo'y natirang ilang bowan dito, kayo'y maniniwala sa aking sinasabi: ¡iba ang mamahala ng bayan ng Madrid at iba, ang matira sa Filipinas!"
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,51,—Ngunit....
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,52,"—Ako, sa halimbawa—ang patuloy na pananalita ni Fr. Damaso, na lalong itinaas ang voces at ng di na macaimic ang canyang causap—ako'y mayroon na ritong dalawampo at tatlong taong saguing at ""morisqueta"", macapagsasabi ako ng mapapaniwalaan tungkol sa bagay na iyan."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,53,"Howag kayong tumutol sa akin ng alinsunod sa mga karunungan at sa mabubuting pananalita, nakikilala ko ang ""indio""."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,54,"Acalain ninyong mula ng ako'y dumating sa lupaing ito'y ako'y iniucol na sa isang bayang maliit nga, ngunit totoong dumog sa pagsasaca."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,55,"Hindi ko pa nauunawang magaling ang wikang tagalog, gayon ma'y kinucumpisal ko na ang mga babae at nagcacawatasan kami, at lubhang pinacaibig nila ako, na ano pa't ng macaraan ang tatlong taon, ng ako'y ilipat sa ibang bayang lalong malaki, na walang namamahala dahil sa pagkamatay ng curang ""indio"" roon, nangagsipanangis ang lahat ng babae, pinuspos ako ng mga handog, inihatid nila akong may casamang musica...."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,56,—Datapwat iya'y nagpapakilala lamang....
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,57,—¡Hintay kayo!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,58,¡hintay kayo!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,59,¡howag naman sana kayong napacaningas!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,60,"Ang humalili sa akin ay hindi totoong nagtagal na gaya ko, at ng siya'y umalis ay lalo ng marami ang naghatid, lalo ng marami ang umiyac at lalo ng mainam ang musica, gayong siya'y lalo ng mainam mamalo at pinataas pa ang mga ""derechos ng parroquia"", hangang sa halos nag-ibayo ang laki."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,61,—Ngunit itutulot ninyo sa aking....
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,62,"—Hindi lamang iyan, natira ako sa bayang San Diegong dalawampong taon, may ilang bowan lamang ngayong aking.... iniwan (dito'y nagpakitang tila masama ang loob)."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,63,Hindi maicacait sa akin nino mang dalawampong tao'y mahiguit kay sa catatagan upang makilala ang isang bayan.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,64,"May anim na libo ang dami ng taong namamayan sa San Diego, at bawa't tagaroo'y nakikilala ko, na parang siya'y aking ipinanganac at pinasuso: nalalaman ko kung alin ang mga lisyang caasalan nito, kung ano ang pinangangailangan niyon, kung sino ang nangingibig sa bawa't dalaga, kung ano anong mga pagkadupilas ang nangyari sa babaeng ito, kung sino ang tunay na ama ng batang inianac, at iba pa; palibhasa'y kinucumpisal ko ang calahatlahatang taong-bayan; nangag-iingat ng mainam sila sa canicanilang catungculan."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,65,Magsabi kung nagsisinungaling ako si Santiagong siyang may ari nitong bahay; doo'y marami siyang mga lupa at doon kami naging magcaibigan.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,66,"Ngayo'y makikita ninyo kung ano ang ""indio""; ng ako'y umalis, bahagya na ako inihatid ng ilang mga matatandang babae at ilang ""hermano"" tercero, ¡gayong natira ako roong dalawampong taon!"
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,67,"Ngunit hindi ko mapagcuro kung ano ang cabagayan ng inyong mga sinabi sa pagkakaalis ng ""estanco ng tabaco""—ang sagot ng may mapulang buhoc na causap, na canyang sinamantala ang sandaling pagkatiguil dahil sa pag-inom ng franciscano ng isang copita ng Jerez."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,68,Sa pangguiguilalas ng di ano lamang ni Fr. Damaso ay caunti nang mabitiwan nito ang copa.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,69,Sandaling tinitigan ang binata at:
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,70,—¿Paano?
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,71,¿paano?
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,72,—ang sinabi pagkatapos ng buong pagtataca.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,73,—Datapwat ¿mangyayari bagang hindi ninyo mapagwari iyang casing liwanag ng ilaw?
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,74,"¿Hindi ba ninyo nakikita, anak ng Dios, na ang lahat ng ito'y nagpapatibay na totoo, na pawang cahalingan ang mga pagbabagong utos na ginagawa ng mga ministro?"
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,75,"Ngayo'y ang may pulang buhoc naman ang natigagal, lalong ikinunot ng teniente ang canyang mga kilay, iguinagalaw ang ulo ng taong bulilit na parang ipinahahalata niyang binibigyan niyang catuwiran o hindi si Fray Damaso."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,76,Nagcasiya na lamang ang dominico sa pagtalicod sa kanilang lahat halos.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,77,—¿Inaacala baga ninyo ...?
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,78,"—ang sa cawacasa'y nagawang tanong ng buong catimpian ng binata, na tinititigan ng buong pagtataca ang fraile."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,79,—¿Na kung inaacala ko?
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,80,¡Sinasampalatayanan kong gaya ng pagsampalataya sa Evangelio!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,81,"¡Napaca ""indolente"" ang ""indio""!"
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,82,—¡Ah!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,83,"ipatawad po ninyong salabatin ko ang inyong pananalita—anang binata, na idinahan ang voces at inilapit ng caunti ang canyang upuan; sinabi po ninyo ang isang salita na totoong nacaakit sa aking magdilidili."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,84,"¡Tunay nga cayang catutubo ng mga dalisay na tagarito ang pagka ""indolente,"" o nangyayari ang sinasabi ng isang maglalacbay na taga ibang lupain, na tinatacpan natin ng pagka indolenteng ito ang ating sariling pagka indolente, ang pagkahuli natin sa pagsulong sa mga karunungan at ang ating paraan ng pamamahala sa lupaing nasasacupan?"
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,85,"Ang sinabi niya'y ucol sa mga ibang lupaing sacop, na ang mga nananahan doo'y pawang sa lahi ring iyan!..."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,86,—¡Oho!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,87,¡Mga cainguitan!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,88,"¡Itanong po ninyo kay ginoong Laruja na nacakikilala rin sa lupaing ito; itanong ninyo sa kanya kung may mga katulad ang camangmangan at ang pagka ""indolente"" ng indio!"
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,89,"—Tunay nga—ang sagot naman ng bulilit na lalaking siyang binangguit—¡hindi po kayo macacakita sa alin mang panig ng daigdig ng hihiguit pa sa pagka indolente ng indio, sa alin mang panig ng daigdig!"
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,90,"—¡Ni iba pang lalong napacasama ng asal na pinagcaratihan, ni iba pang lalong hindi marunong cumilala ng utang na loob!"
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,91,—¡At ng ibang lalong masama ang turo!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,92,Nagpasimula ang binatang mapula ang buhoc ng pagpapalingaplingap sa magcabicabila ng buong pag-aalap-ap.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,93,"—Mga ginoo—ang sinabing marahan—tila mandin tayo'y na sa bahay ng isang ""indio""."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,94,Ang mga ginoong dalagang iyan....
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,95,—¡Bah!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,96,huwag kayong napaca magugunigunihin!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,97,"Hindi ipinalalagay ni Santiagong siya'y ""indio,"" bucod sa roo'y hindi siya nahaharap, at...."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,98,¡kahi't nahaharap man siya!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,99,Iya'y mga cahalingan ng mga bagong dating.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,100,"Hayaan ninyong macaraan ang ilang bowan; magbabago kayong isipan pagka kayo'y nacapagmalimit sa maraming mga fiesta at ""bailujan"", nacatulog sa mga catre at nacacain ng maraming ""tinola""."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,101,"—Tinatawag po ba ninyong tinola ang bungang kahoy na cahawig ng ""loto"" na ... ganyan ... nacapagmamalimutin sa mga tao?"
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,102,—¡Ano bang loto ni loteria!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,103,—ang sagot ni pari Damasong nagtatawa;—nagsasalita kayo ng mga cahalingan.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,104,Ang tinola ay ang pinaghalong inahing manoc at saka upo.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,105,¿Buhat pa kailan dumating kayo?
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,106,—Apat na araw—ang sagot ng binatang ga namumuhi na.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,107,—¿Naparito ba kayong may catungculan?
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,108,—Hindi po; naparito ako sa aking sariling gugol upang mapagkilala ko ang lupaing ito.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,109,"—¡Aba, napacatangi namang ibon!"
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,110,"—ang saysay ni Fr. Damaso, na siya'y minamasdan ng buong pagtataca—¡Pumarito sa sariling gugol at sa mga cahalingan lamang!"
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,111,¡Cacaiba namang totoo!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,112,¡Ganyang caraming mga libro ... sucat na ang magcaroon ng dalawang daling noo....
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,113,Sa ganya'y maraming sumulat ng mga dakilang libro!
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,114,¡Sucat na ang magcaroon ng dalawang daling noo....
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,115,"—Sinasabi ng ""cagalanggalang po ninyo"" (""Vuestra reverencia""), pari Damaso—ang biglang isinalabat ng dominico na pinutol ang salitaan—na kayo'y nanahang dalawampong taon sa bayang San Diego at kayo umalis doon...."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,116,¿hindi po ba kinalulugdan ng inyong cagalangan ang bayang iyon?
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,117,Biglang nawala ang catowaan ni Fr. Damaso at tumiguil ng pagtatawa sa tanong na itong ang anyo'y totoong parang walang ano man at hindi sinasadya.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,118,Nagpatuloy ng pananalita ang dominico ng anaki'y lalong nagwawalang bahala:
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,119,—Marahil nga'y nacapagpipighati ang iwan ang isang bayang kinatahanang dalawampong taon at napagkikilalang tulad sa habitong suot.
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,120,"Sa ganang akin lamang naman, dinaramdam kong iwan ang Camiling, gayong iilang buwan akong natira roon ... ngunit yao'y ginawa ng mga puno sa icagagaling ng Capisanan ... at sa icagagaling ko naman."
Noli Me Tangere,1,ISANG PAGKAKAPISAN.,121,"Noon lamang ng gabing iyon, tila totoong natilihan si Fr. Damaso."
